trial,choice,rate,noise,cumulativerate
4,0,0.4,0.30000000000000004,0.5
5,0,0.4,0.30000000000000004,0.4
6,0,0.4,0.30000000000000004,0.3333333333333333
7,1,0.4,0.30000000000000004,0.42857142857142855
8,1,0.4,0.30000000000000004,0.5
9,0,0.4,0.30000000000000004,0.4444444444444444
10,1,0.4,0.30000000000000004,0.5
11,1,0.4,0.30000000000000004,0.5454545454545454
12,1,0.4,0.30000000000000004,0.5833333333333334
13,1,0.4,0.30000000000000004,0.6153846153846154
14,0,0.4,0.30000000000000004,0.5714285714285714
15,1,0.4,0.30000000000000004,0.6
16,0,0.4,0.30000000000000004,0.5625
17,1,0.4,0.30000000000000004,0.5882352941176471
18,0,0.4,0.30000000000000004,0.5555555555555556
19,0,0.4,0.30000000000000004,0.5263157894736842
20,0,0.4,0.30000000000000004,0.5
21,0,0.4,0.30000000000000004,0.47619047619047616
22,0,0.4,0.30000000000000004,0.45454545454545453
23,0,0.4,0.30000000000000004,0.43478260869565216
24,0,0.4,0.30000000000000004,0.4166666666666667
25,0,0.4,0.30000000000000004,0.4
26,0,0.4,0.30000000000000004,0.38461538461538464
27,1,0.4,0.30000000000000004,0.4074074074074074
28,0,0.4,0.30000000000000004,0.39285714285714285
29,0,0.4,0.30000000000000004,0.3793103448275862
30,1,0.4,0.30000000000000004,0.4
31,0,0.4,0.30000000000000004,0.3870967741935484
32,1,0.4,0.30000000000000004,0.40625
33,1,0.4,0.30000000000000004,0.42424242424242425
34,1,0.4,0.30000000000000004,0.4411764705882353
35,0,0.4,0.30000000000000004,0.42857142857142855
36,1,0.4,0.30000000000000004,0.4444444444444444
37,1,0.4,0.30000000000000004,0.4594594594594595
38,1,0.4,0.30000000000000004,0.47368421052631576
39,0,0.4,0.30000000000000004,0.46153846153846156
40,0,0.4,0.30000000000000004,0.45
41,0,0.4,0.30000000000000004,0.43902439024390244
42,0,0.4,0.30000000000000004,0.42857142857142855
43,0,0.4,0.30000000000000004,0.4186046511627907
44,1,0.4,0.30000000000000004,0.4318181818181818
45,0,0.4,0.30000000000000004,0.4222222222222222
46,0,0.4,0.30000000000000004,0.41304347826086957
47,1,0.4,0.30000000000000004,0.425531914893617
48,1,0.4,0.30000000000000004,0.4375
49,0,0.4,0.30000000000000004,0.42857142857142855
50,1,0.4,0.30000000000000004,0.44
51,0,0.4,0.30000000000000004,0.43137254901960786
52,1,0.4,0.30000000000000004,0.4423076923076923
53,1,0.4,0.30000000000000004,0.4528301886792453
54,0,0.4,0.30000000000000004,0.4444444444444444
55,0,0.4,0.30000000000000004,0.43636363636363634
56,1,0.4,0.30000000000000004,0.44642857142857145
57,1,0.4,0.30000000000000004,0.45614035087719296
58,1,0.4,0.30000000000000004,0.46551724137931033
59,1,0.4,0.30000000000000004,0.4745762711864407
60,1,0.4,0.30000000000000004,0.48333333333333334
61,0,0.4,0.30000000000000004,0.47540983606557374
62,0,0.4,0.30000000000000004,0.46774193548387094
63,0,0.4,0.30000000000000004,0.4603174603174603
64,0,0.4,0.30000000000000004,0.453125
65,1,0.4,0.30000000000000004,0.46153846153846156
66,1,0.4,0.30000000000000004,0.4696969696969697
67,1,0.4,0.30000000000000004,0.47761194029850745
68,0,0.4,0.30000000000000004,0.47058823529411764
69,1,0.4,0.30000000000000004,0.4782608695652174
70,0,0.4,0.30000000000000004,0.4714285714285714
71,0,0.4,0.30000000000000004,0.4647887323943662
72,0,0.4,0.30000000000000004,0.4583333333333333
73,1,0.4,0.30000000000000004,0.4657534246575342
74,0,0.4,0.30000000000000004,0.4594594594594595
75,1,0.4,0.30000000000000004,0.4666666666666667
76,1,0.4,0.30000000000000004,0.47368421052631576
77,1,0.4,0.30000000000000004,0.4805194805194805
78,0,0.4,0.30000000000000004,0.47435897435897434
79,0,0.4,0.30000000000000004,0.46835443037974683
80,1,0.4,0.30000000000000004,0.475
81,0,0.4,0.30000000000000004,0.4691358024691358
82,1,0.4,0.30000000000000004,0.47560975609756095
83,1,0.4,0.30000000000000004,0.4819277108433735
84,1,0.4,0.30000000000000004,0.4880952380952381
85,1,0.4,0.30000000000000004,0.49411764705882355
86,0,0.4,0.30000000000000004,0.4883720930232558
87,1,0.4,0.30000000000000004,0.4942528735632184
88,0,0.4,0.30000000000000004,0.48863636363636365
89,1,0.4,0.30000000000000004,0.4943820224719101
90,1,0.4,0.30000000000000004,0.5
91,0,0.4,0.30000000000000004,0.4945054945054945
92,0,0.4,0.30000000000000004,0.4891304347826087
93,1,0.4,0.30000000000000004,0.4946236559139785
94,0,0.4,0.30000000000000004,0.48936170212765956
95,0,0.4,0.30000000000000004,0.4842105263157895
96,0,0.4,0.30000000000000004,0.4791666666666667
97,1,0.4,0.30000000000000004,0.4845360824742268
98,1,0.4,0.30000000000000004,0.4897959183673469
99,0,0.4,0.30000000000000004,0.48484848484848486
100,1,0.4,0.30000000000000004,0.49
101,0,0.4,0.30000000000000004,0.48514851485148514
102,1,0.4,0.30000000000000004,0.49019607843137253
103,1,0.4,0.30000000000000004,0.49514563106796117
104,1,0.4,0.30000000000000004,0.5
105,0,0.4,0.30000000000000004,0.49523809523809526
106,0,0.4,0.30000000000000004,0.49056603773584906
107,0,0.4,0.30000000000000004,0.48598130841121495
108,1,0.4,0.30000000000000004,0.49074074074074076
109,0,0.4,0.30000000000000004,0.48623853211009177
110,1,0.4,0.30000000000000004,0.4909090909090909
111,0,0.4,0.30000000000000004,0.4864864864864865
112,0,0.4,0.30000000000000004,0.48214285714285715
113,0,0.4,0.30000000000000004,0.4778761061946903
114,0,0.4,0.30000000000000004,0.47368421052631576
115,0,0.4,0.30000000000000004,0.46956521739130436
116,1,0.4,0.30000000000000004,0.47413793103448276
117,1,0.4,0.30000000000000004,0.47863247863247865
118,1,0.4,0.30000000000000004,0.4830508474576271
119,1,0.4,0.30000000000000004,0.48739495798319327
120,1,0.4,0.30000000000000004,0.49166666666666664
1,0,0.5,0.30000000000000004,0
2,0,0.5,0.30000000000000004,0
3,1,0.5,0.30000000000000004,0.3333333333333333
4,1,0.5,0.30000000000000004,0.5
5,0,0.5,0.30000000000000004,0.4
6,0,0.5,0.30000000000000004,0.3333333333333333
7,1,0.5,0.30000000000000004,0.42857142857142855
8,1,0.5,0.30000000000000004,0.5
9,1,0.5,0.30000000000000004,0.5555555555555556
10,0,0.5,0.30000000000000004,0.5
11,1,0.5,0.30000000000000004,0.5454545454545454
12,0,0.5,0.30000000000000004,0.5
13,1,0.5,0.30000000000000004,0.5384615384615384
14,1,0.5,0.30000000000000004,0.5714285714285714
15,0,0.5,0.30000000000000004,0.5333333333333333
16,0,0.5,0.30000000000000004,0.5
17,0,0.5,0.30000000000000004,0.47058823529411764
18,0,0.5,0.30000000000000004,0.4444444444444444
19,1,0.5,0.30000000000000004,0.47368421052631576
20,0,0.5,0.30000000000000004,0.45
21,1,0.5,0.30000000000000004,0.47619047619047616
22,0,0.5,0.30000000000000004,0.45454545454545453
23,0,0.5,0.30000000000000004,0.43478260869565216
24,0,0.5,0.30000000000000004,0.4166666666666667
25,1,0.5,0.30000000000000004,0.44
26,1,0.5,0.30000000000000004,0.46153846153846156
27,1,0.5,0.30000000000000004,0.48148148148148145
28,0,0.5,0.30000000000000004,0.4642857142857143
29,1,0.5,0.30000000000000004,0.4827586206896552
30,1,0.5,0.30000000000000004,0.5
31,0,0.5,0.30000000000000004,0.4838709677419355
32,1,0.5,0.30000000000000004,0.5
33,0,0.5,0.30000000000000004,0.48484848484848486
34,1,0.5,0.30000000000000004,0.5
35,1,0.5,0.30000000000000004,0.5142857142857142
36,1,0.5,0.30000000000000004,0.5277777777777778
37,0,0.5,0.30000000000000004,0.5135135135135135
38,0,0.5,0.30000000000000004,0.5
39,1,0.5,0.30000000000000004,0.5128205128205128
40,1,0.5,0.30000000000000004,0.525
41,0,0.5,0.30000000000000004,0.5121951219512195
42,0,0.5,0.30000000000000004,0.5
43,0,0.5,0.30000000000000004,0.4883720930232558
44,1,0.5,0.30000000000000004,0.5
45,1,0.5,0.30000000000000004,0.5111111111111111
46,0,0.5,0.30000000000000004,0.5
47,1,0.5,0.30000000000000004,0.5106382978723404
48,0,0.5,0.30000000000000004,0.5
49,0,0.5,0.30000000000000004,0.4897959183673469
50,0,0.5,0.30000000000000004,0.48
51,0,0.5,0.30000000000000004,0.47058823529411764
52,0,0.5,0.30000000000000004,0.46153846153846156
53,1,0.5,0.30000000000000004,0.4716981132075472
54,1,0.5,0.30000000000000004,0.48148148148148145
55,1,0.5,0.30000000000000004,0.4909090909090909
56,0,0.5,0.30000000000000004,0.48214285714285715
57,1,0.5,0.30000000000000004,0.49122807017543857
58,0,0.5,0.30000000000000004,0.4827586206896552
59,0,0.5,0.30000000000000004,0.4745762711864407
60,1,0.5,0.30000000000000004,0.48333333333333334
61,1,0.5,0.30000000000000004,0.4918032786885246
62,0,0.5,0.30000000000000004,0.4838709677419355
63,0,0.5,0.30000000000000004,0.47619047619047616
64,1,0.5,0.30000000000000004,0.484375
65,0,0.5,0.30000000000000004,0.47692307692307695
66,1,0.5,0.30000000000000004,0.48484848484848486
67,1,0.5,0.30000000000000004,0.4925373134328358
68,1,0.5,0.30000000000000004,0.5
69,1,0.5,0.30000000000000004,0.5072463768115942
70,0,0.5,0.30000000000000004,0.5
71,1,0.5,0.30000000000000004,0.5070422535211268
72,0,0.5,0.30000000000000004,0.5
73,0,0.5,0.30000000000000004,0.4931506849315068
74,1,0.5,0.30000000000000004,0.5
75,0,0.5,0.30000000000000004,0.49333333333333335
76,1,0.5,0.30000000000000004,0.5
77,1,0.5,0.30000000000000004,0.5064935064935064
78,0,0.5,0.30000000000000004,0.5
79,1,0.5,0.30000000000000004,0.5063291139240507
80,0,0.5,0.30000000000000004,0.5
81,1,0.5,0.30000000000000004,0.5061728395061729
82,1,0.5,0.30000000000000004,0.5121951219512195
83,1,0.5,0.30000000000000004,0.5180722891566265
84,1,0.5,0.30000000000000004,0.5238095238095238
85,1,0.5,0.30000000000000004,0.5294117647058824
86,0,0.5,0.30000000000000004,0.5232558139534884
87,1,0.5,0.30000000000000004,0.5287356321839081
88,1,0.5,0.30000000000000004,0.5340909090909091
89,1,0.5,0.30000000000000004,0.5393258426966292
90,1,0.5,0.30000000000000004,0.5444444444444444
91,1,0.5,0.30000000000000004,0.5494505494505495
92,1,0.5,0.30000000000000004,0.5543478260869565
93,0,0.5,0.30000000000000004,0.5483870967741935
94,1,0.5,0.30000000000000004,0.5531914893617021
95,0,0.5,0.30000000000000004,0.5473684210526316
96,1,0.5,0.30000000000000004,0.5520833333333334
97,0,0.5,0.30000000000000004,0.5463917525773195
98,1,0.5,0.30000000000000004,0.5510204081632653
99,0,0.5,0.30000000000000004,0.5454545454545454
100,1,0.5,0.30000000000000004,0.55
101,0,0.5,0.30000000000000004,0.5445544554455446
102,1,0.5,0.30000000000000004,0.5490196078431373
103,1,0.5,0.30000000000000004,0.5533980582524272
104,1,0.5,0.30000000000000004,0.5576923076923077
105,1,0.5,0.30000000000000004,0.5619047619047619
106,0,0.5,0.30000000000000004,0.5566037735849056
107,1,0.5,0.30000000000000004,0.5607476635514018
108,1,0.5,0.30000000000000004,0.5648148148148148
109,0,0.5,0.30000000000000004,0.5596330275229358
110,0,0.5,0.30000000000000004,0.5545454545454546
111,0,0.5,0.30000000000000004,0.5495495495495496
112,1,0.5,0.30000000000000004,0.5535714285714286
113,1,0.5,0.30000000000000004,0.5575221238938053
114,0,0.5,0.30000000000000004,0.5526315789473685
115,0,0.5,0.30000000000000004,0.5478260869565217
116,1,0.5,0.30000000000000004,0.5517241379310345
117,1,0.5,0.30000000000000004,0.5555555555555556
118,1,0.5,0.30000000000000004,0.559322033898305
119,0,0.5,0.30000000000000004,0.5546218487394958
120,1,0.5,0.30000000000000004,0.5583333333333333
1,1,0.6000000000000001,0.30000000000000004,1
2,0,0.6000000000000001,0.30000000000000004,0.5
3,1,0.6000000000000001,0.30000000000000004,0.6666666666666666
4,1,0.6000000000000001,0.30000000000000004,0.75
5,1,0.6000000000000001,0.30000000000000004,0.8
6,1,0.6000000000000001,0.30000000000000004,0.8333333333333334
7,0,0.6000000000000001,0.30000000000000004,0.7142857142857143
8,1,0.6000000000000001,0.30000000000000004,0.75
9,1,0.6000000000000001,0.30000000000000004,0.7777777777777778
10,0,0.6000000000000001,0.30000000000000004,0.7
11,1,0.6000000000000001,0.30000000000000004,0.7272727272727273
12,1,0.6000000000000001,0.30000000000000004,0.75
13,0,0.6000000000000001,0.30000000000000004,0.6923076923076923
14,1,0.6000000000000001,0.30000000000000004,0.7142857142857143
15,1,0.6000000000000001,0.30000000000000004,0.7333333333333333
16,0,0.6000000000000001,0.30000000000000004,0.6875
17,0,0.6000000000000001,0.30000000000000004,0.6470588235294118
18,0,0.6000000000000001,0.30000000000000004,0.6111111111111112
19,1,0.6000000000000001,0.30000000000000004,0.631578947368421
20,1,0.6000000000000001,0.30000000000000004,0.65
21,1,0.6000000000000001,0.30000000000000004,0.6666666666666666
22,1,0.6000000000000001,0.30000000000000004,0.6818181818181818
23,1,0.6000000000000001,0.30000000000000004,0.6956521739130435
24,1,0.6000000000000001,0.30000000000000004,0.7083333333333334
25,1,0.6000000000000001,0.30000000000000004,0.72
26,1,0.6000000000000001,0.30000000000000004,0.7307692307692307
27,0,0.6000000000000001,0.30000000000000004,0.7037037037037037
28,0,0.6000000000000001,0.30000000000000004,0.6785714285714286
29,0,0.6000000000000001,0.30000000000000004,0.6551724137931034
30,0,0.6000000000000001,0.30000000000000004,0.6333333333333333
31,0,0.6000000000000001,0.30000000000000004,0.6129032258064516
32,0,0.6000000000000001,0.30000000000000004,0.59375
33,0,0.6000000000000001,0.30000000000000004,0.5757575757575758
34,1,0.6000000000000001,0.30000000000000004,0.5882352941176471
35,0,0.6000000000000001,0.30000000000000004,0.5714285714285714
36,1,0.6000000000000001,0.30000000000000004,0.5833333333333334
37,1,0.6000000000000001,0.30000000000000004,0.5945945945945946
38,0,0.6000000000000001,0.30000000000000004,0.5789473684210527
39,0,0.6000000000000001,0.30000000000000004,0.5641025641025641
40,1,0.6000000000000001,0.30000000000000004,0.575
41,1,0.6000000000000001,0.30000000000000004,0.5853658536585366
42,1,0.6000000000000001,0.30000000000000004,0.5952380952380952
43,0,0.6000000000000001,0.30000000000000004,0.5813953488372093
44,1,0.6000000000000001,0.30000000000000004,0.5909090909090909
45,0,0.6000000000000001,0.30000000000000004,0.5777777777777777
46,1,0.6000000000000001,0.30000000000000004,0.5869565217391305
47,1,0.6000000000000001,0.30000000000000004,0.5957446808510638
48,0,0.6000000000000001,0.30000000000000004,0.5833333333333334
49,1,0.6000000000000001,0.30000000000000004,0.5918367346938775
50,0,0.6000000000000001,0.30000000000000004,0.58
51,1,0.6000000000000001,0.30000000000000004,0.5882352941176471
52,0,0.6000000000000001,0.30000000000000004,0.5769230769230769
53,1,0.6000000000000001,0.30000000000000004,0.5849056603773585
54,0,0.6000000000000001,0.30000000000000004,0.5740740740740741
55,0,0.6000000000000001,0.30000000000000004,0.5636363636363636
56,1,0.6000000000000001,0.30000000000000004,0.5714285714285714
57,1,0.6000000000000001,0.30000000000000004,0.5789473684210527
58,1,0.6000000000000001,0.30000000000000004,0.5862068965517241
59,0,0.6000000000000001,0.30000000000000004,0.576271186440678
60,0,0.6000000000000001,0.30000000000000004,0.5666666666666667
61,1,0.6000000000000001,0.30000000000000004,0.5737704918032787
62,0,0.6000000000000001,0.30000000000000004,0.5645161290322581
63,1,0.6000000000000001,0.30000000000000004,0.5714285714285714
64,1,0.6000000000000001,0.30000000000000004,0.578125
65,1,0.6000000000000001,0.30000000000000004,0.5846153846153846
66,1,0.6000000000000001,0.30000000000000004,0.5909090909090909
67,1,0.6000000000000001,0.30000000000000004,0.5970149253731343
68,1,0.6000000000000001,0.30000000000000004,0.6029411764705882
69,1,0.6000000000000001,0.30000000000000004,0.6086956521739131
70,1,0.6000000000000001,0.30000000000000004,0.6142857142857143
71,0,0.6000000000000001,0.30000000000000004,0.6056338028169014
72,1,0.6000000000000001,0.30000000000000004,0.6111111111111112
73,0,0.6000000000000001,0.30000000000000004,0.6027397260273972
74,1,0.6000000000000001,0.30000000000000004,0.6081081081081081
75,1,0.6000000000000001,0.30000000000000004,0.6133333333333333
76,0,0.6000000000000001,0.30000000000000004,0.6052631578947368
77,0,0.6000000000000001,0.30000000000000004,0.5974025974025974
78,1,0.6000000000000001,0.30000000000000004,0.6025641025641025
79,1,0.6000000000000001,0.30000000000000004,0.6075949367088608
80,1,0.6000000000000001,0.30000000000000004,0.6125
81,1,0.6000000000000001,0.30000000000000004,0.6172839506172839
82,1,0.6000000000000001,0.30000000000000004,0.6219512195121951
83,1,0.6000000000000001,0.30000000000000004,0.6265060240963856
84,1,0.6000000000000001,0.30000000000000004,0.6309523809523809
85,0,0.6000000000000001,0.30000000000000004,0.6235294117647059
86,0,0.6000000000000001,0.30000000000000004,0.6162790697674418
87,0,0.6000000000000001,0.30000000000000004,0.6091954022988506
88,0,0.6000000000000001,0.30000000000000004,0.6022727272727273
89,1,0.6000000000000001,0.30000000000000004,0.6067415730337079
90,1,0.6000000000000001,0.30000000000000004,0.6111111111111112
91,1,0.6000000000000001,0.30000000000000004,0.6153846153846154
92,1,0.6000000000000001,0.30000000000000004,0.6195652173913043
93,0,0.6000000000000001,0.30000000000000004,0.6129032258064516
94,0,0.6000000000000001,0.30000000000000004,0.6063829787234043
95,0,0.6000000000000001,0.30000000000000004,0.6
96,1,0.6000000000000001,0.30000000000000004,0.6041666666666666
97,0,0.6000000000000001,0.30000000000000004,0.5979381443298969
98,0,0.6000000000000001,0.30000000000000004,0.5918367346938775
99,1,0.6000000000000001,0.30000000000000004,0.5959595959595959
100,1,0.6000000000000001,0.30000000000000004,0.6
101,1,0.6000000000000001,0.30000000000000004,0.6039603960396039
102,0,0.6000000000000001,0.30000000000000004,0.5980392156862745
103,1,0.6000000000000001,0.30000000000000004,0.6019417475728155
104,1,0.6000000000000001,0.30000000000000004,0.6057692307692307
105,1,0.6000000000000001,0.30000000000000004,0.6095238095238096
106,1,0.6000000000000001,0.30000000000000004,0.6132075471698113
107,0,0.6000000000000001,0.30000000000000004,0.6074766355140186
108,1,0.6000000000000001,0.30000000000000004,0.6111111111111112
109,1,0.6000000000000001,0.30000000000000004,0.6146788990825688
110,1,0.6000000000000001,0.30000000000000004,0.6181818181818182
111,1,0.6000000000000001,0.30000000000000004,0.6216216216216216
112,0,0.6000000000000001,0.30000000000000004,0.6160714285714286
113,1,0.6000000000000001,0.30000000000000004,0.6194690265486725
114,1,0.6000000000000001,0.30000000000000004,0.6228070175438597
115,0,0.6000000000000001,0.30000000000000004,0.6173913043478261
116,0,0.6000000000000001,0.30000000000000004,0.6120689655172413
117,1,0.6000000000000001,0.30000000000000004,0.6153846153846154
118,0,0.6000000000000001,0.30000000000000004,0.6101694915254238
119,1,0.6000000000000001,0.30000000000000004,0.6134453781512605
120,1,0.6000000000000001,0.30000000000000004,0.6166666666666667
1,1,0.7000000000000001,0.30000000000000004,1
2,1,0.7000000000000001,0.30000000000000004,1
3,0,0.7000000000000001,0.30000000000000004,0.6666666666666666
4,0,0.7000000000000001,0.30000000000000004,0.5
5,0,0.7000000000000001,0.30000000000000004,0.4
6,1,0.7000000000000001,0.30000000000000004,0.5
7,1,0.7000000000000001,0.30000000000000004,0.5714285714285714
8,0,0.7000000000000001,0.30000000000000004,0.5
9,1,0.7000000000000001,0.30000000000000004,0.5555555555555556
10,0,0.7000000000000001,0.30000000000000004,0.5
11,1,0.7000000000000001,0.30000000000000004,0.5454545454545454
12,1,0.7000000000000001,0.30000000000000004,0.5833333333333334
13,1,0.7000000000000001,0.30000000000000004,0.6153846153846154
14,0,0.7000000000000001,0.30000000000000004,0.5714285714285714
15,1,0.7000000000000001,0.30000000000000004,0.6
16,1,0.7000000000000001,0.30000000000000004,0.625
17,0,0.7000000000000001,0.30000000000000004,0.5882352941176471
18,1,0.7000000000000001,0.30000000000000004,0.6111111111111112
19,1,0.7000000000000001,0.30000000000000004,0.631578947368421
20,0,0.7000000000000001,0.30000000000000004,0.6
21,0,0.7000000000000001,0.30000000000000004,0.5714285714285714
22,1,0.7000000000000001,0.30000000000000004,0.5909090909090909
23,1,0.7000000000000001,0.30000000000000004,0.6086956521739131
24,1,0.7000000000000001,0.30000000000000004,0.625
25,1,0.7000000000000001,0.30000000000000004,0.64
26,1,0.7000000000000001,0.30000000000000004,0.6538461538461539
27,0,0.7000000000000001,0.30000000000000004,0.6296296296296297
28,1,0.7000000000000001,0.30000000000000004,0.6428571428571429
29,1,0.7000000000000001,0.30000000000000004,0.6551724137931034
30,0,0.7000000000000001,0.30000000000000004,0.6333333333333333
31,1,0.7000000000000001,0.30000000000000004,0.6451612903225806
32,1,0.7000000000000001,0.30000000000000004,0.65625
33,1,0.7000000000000001,0.30000000000000004,0.6666666666666666
34,1,0.7000000000000001,0.30000000000000004,0.6764705882352942
35,0,0.7000000000000001,0.30000000000000004,0.6571428571428571
36,1,0.7000000000000001,0.30000000000000004,0.6666666666666666
37,1,0.7000000000000001,0.30000000000000004,0.6756756756756757
38,1,0.7000000000000001,0.30000000000000004,0.6842105263157895
39,1,0.7000000000000001,0.30000000000000004,0.6923076923076923
40,1,0.7000000000000001,0.30000000000000004,0.7
41,1,0.7000000000000001,0.30000000000000004,0.7073170731707317
42,1,0.7000000000000001,0.30000000000000004,0.7142857142857143
43,1,0.7000000000000001,0.30000000000000004,0.7209302325581395
44,0,0.7000000000000001,0.30000000000000004,0.7045454545454546
45,1,0.7000000000000001,0.30000000000000004,0.7111111111111111
46,0,0.7000000000000001,0.30000000000000004,0.6956521739130435
47,0,0.7000000000000001,0.30000000000000004,0.6808510638297872
48,0,0.7000000000000001,0.30000000000000004,0.6666666666666666
49,1,0.7000000000000001,0.30000000000000004,0.673469387755102
50,1,0.7000000000000001,0.30000000000000004,0.68
51,1,0.7000000000000001,0.30000000000000004,0.6862745098039216
52,0,0.7000000000000001,0.30000000000000004,0.6730769230769231
53,0,0.7000000000000001,0.30000000000000004,0.660377358490566
54,0,0.7000000000000001,0.30000000000000004,0.6481481481481481
55,1,0.7000000000000001,0.30000000000000004,0.6545454545454545
56,0,0.7000000000000001,0.30000000000000004,0.6428571428571429
57,1,0.7000000000000001,0.30000000000000004,0.6491228070175439
58,1,0.7000000000000001,0.30000000000000004,0.6551724137931034
59,0,0.7000000000000001,0.30000000000000004,0.6440677966101694
60,0,0.7000000000000001,0.30000000000000004,0.6333333333333333
61,1,0.7000000000000001,0.30000000000000004,0.639344262295082
62,1,0.7000000000000001,0.30000000000000004,0.6451612903225806
63,1,0.7000000000000001,0.30000000000000004,0.6507936507936508
64,0,0.7000000000000001,0.30000000000000004,0.640625
65,1,0.7000000000000001,0.30000000000000004,0.6461538461538462
66,0,0.7000000000000001,0.30000000000000004,0.6363636363636364
67,0,0.7000000000000001,0.30000000000000004,0.6268656716417911
68,1,0.7000000000000001,0.30000000000000004,0.6323529411764706
69,1,0.7000000000000001,0.30000000000000004,0.6376811594202898
70,1,0.7000000000000001,0.30000000000000004,0.6428571428571429
71,1,0.7000000000000001,0.30000000000000004,0.647887323943662
72,0,0.7000000000000001,0.30000000000000004,0.6388888888888888
73,1,0.7000000000000001,0.30000000000000004,0.6438356164383562
74,1,0.7000000000000001,0.30000000000000004,0.6486486486486487
75,0,0.7000000000000001,0.30000000000000004,0.64
76,1,0.7000000000000001,0.30000000000000004,0.6447368421052632
77,0,0.7000000000000001,0.30000000000000004,0.6363636363636364
78,1,0.7000000000000001,0.30000000000000004,0.6410256410256411
79,1,0.7000000000000001,0.30000000000000004,0.6455696202531646
80,0,0.7000000000000001,0.30000000000000004,0.6375
81,1,0.7000000000000001,0.30000000000000004,0.6419753086419753
82,0,0.7000000000000001,0.30000000000000004,0.6341463414634146
83,1,0.7000000000000001,0.30000000000000004,0.6385542168674698
84,1,0.7000000000000001,0.30000000000000004,0.6428571428571429
85,1,0.7000000000000001,0.30000000000000004,0.6470588235294118
86,0,0.7000000000000001,0.30000000000000004,0.6395348837209303
87,1,0.7000000000000001,0.30000000000000004,0.6436781609195402
88,1,0.7000000000000001,0.30000000000000004,0.6477272727272727
89,1,0.7000000000000001,0.30000000000000004,0.651685393258427
90,1,0.7000000000000001,0.30000000000000004,0.6555555555555556
91,0,0.7000000000000001,0.30000000000000004,0.6483516483516484
92,0,0.7000000000000001,0.30000000000000004,0.6413043478260869
93,1,0.7000000000000001,0.30000000000000004,0.6451612903225806
94,0,0.7000000000000001,0.30000000000000004,0.6382978723404256
95,1,0.7000000000000001,0.30000000000000004,0.6421052631578947
96,1,0.7000000000000001,0.30000000000000004,0.6458333333333334
97,0,0.7000000000000001,0.30000000000000004,0.6391752577319587
98,1,0.7000000000000001,0.30000000000000004,0.6428571428571429
99,1,0.7000000000000001,0.30000000000000004,0.6464646464646465
100,0,0.7000000000000001,0.30000000000000004,0.64
101,1,0.7000000000000001,0.30000000000000004,0.6435643564356436
102,1,0.7000000000000001,0.30000000000000004,0.6470588235294118
103,1,0.7000000000000001,0.30000000000000004,0.6504854368932039
104,1,0.7000000000000001,0.30000000000000004,0.6538461538461539
105,0,0.7000000000000001,0.30000000000000004,0.6476190476190476
106,0,0.7000000000000001,0.30000000000000004,0.6415094339622641
107,0,0.7000000000000001,0.30000000000000004,0.6355140186915887
108,1,0.7000000000000001,0.30000000000000004,0.6388888888888888
109,1,0.7000000000000001,0.30000000000000004,0.6422018348623854
110,1,0.7000000000000001,0.30000000000000004,0.6454545454545455
111,1,0.7000000000000001,0.30000000000000004,0.6486486486486487
112,1,0.7000000000000001,0.30000000000000004,0.6517857142857143
113,0,0.7000000000000001,0.30000000000000004,0.6460176991150443
114,1,0.7000000000000001,0.30000000000000004,0.6491228070175439
115,0,0.7000000000000001,0.30000000000000004,0.6434782608695652
116,1,0.7000000000000001,0.30000000000000004,0.646551724137931
117,0,0.7000000000000001,0.30000000000000004,0.6410256410256411
118,1,0.7000000000000001,0.30000000000000004,0.6440677966101694
119,0,0.7000000000000001,0.30000000000000004,0.6386554621848739
120,1,0.7000000000000001,0.30000000000000004,0.6416666666666667
1,1,0.8,0.30000000000000004,1
2,1,0.8,0.30000000000000004,1
3,1,0.8,0.30000000000000004,1
4,1,0.8,0.30000000000000004,1
5,1,0.8,0.30000000000000004,1
6,1,0.8,0.30000000000000004,1
7,1,0.8,0.30000000000000004,1
8,1,0.8,0.30000000000000004,1
9,1,0.8,0.30000000000000004,1
10,1,0.8,0.30000000000000004,1
11,1,0.8,0.30000000000000004,1
12,1,0.8,0.30000000000000004,1
13,1,0.8,0.30000000000000004,1
14,0,0.8,0.30000000000000004,0.9285714285714286
15,0,0.8,0.30000000000000004,0.8666666666666667
16,0,0.8,0.30000000000000004,0.8125
17,1,0.8,0.30000000000000004,0.8235294117647058
18,0,0.8,0.30000000000000004,0.7777777777777778
19,1,0.8,0.30000000000000004,0.7894736842105263
20,1,0.8,0.30000000000000004,0.8
21,1,0.8,0.30000000000000004,0.8095238095238095
22,0,0.8,0.30000000000000004,0.7727272727272727
23,1,0.8,0.30000000000000004,0.782608695652174
24,1,0.8,0.30000000000000004,0.7916666666666666
25,1,0.8,0.30000000000000004,0.8
26,1,0.8,0.30000000000000004,0.8076923076923077
27,1,0.8,0.30000000000000004,0.8148148148148148
28,0,0.8,0.30000000000000004,0.7857142857142857
29,1,0.8,0.30000000000000004,0.7931034482758621
30,0,0.8,0.30000000000000004,0.7666666666666667
31,1,0.8,0.30000000000000004,0.7741935483870968
32,1,0.8,0.30000000000000004,0.78125
33,0,0.8,0.30000000000000004,0.7575757575757576
34,1,0.8,0.30000000000000004,0.7647058823529411
35,1,0.8,0.30000000000000004,0.7714285714285715
